,tourney_id,tourney_name,round,winner_id,winner_name,loser_id,loser_name,winner_rank,winner_rank_points,loser_rank,loser_rank_points,w_ace,l_ace,w_df,l_df,w_svpt,w_1stWon,w_1stIn,l_svpt,l_1stWon,l_1stIn,w_2ndWon,l_2ndWon,w_ret_w,w_ret_tot,l_ret_w,l_ret_tot,WRP,WRP2
106,2017-0301,Auckland,R32,104871,Jeremy Chardy,104677,Artem Sitak,71.0,705.0,,,1.0,4.0,1.0,2.0,46.0,21.0,27.0,56.0,23.0,31.0,16.0,11.0,22,56,9,46,,
107,2017-0301,Auckland,R32,105992,Ryan Harrison,104198,Guillermo Garcia Lopez,89.0,632.0,74.0,700.0,9.0,2.0,1.0,3.0,41.0,24.0,30.0,59.0,22.0,38.0,9.0,7.0,30,59,8,41,-0.05234473470475037,-0.05234473470475037
108,2017-0301,Auckland,R32,105449,Steve Johnson,103565,Stephane Robert,33.0,1320.0,53.0,854.0,11.0,2.0,3.0,6.0,60.0,28.0,31.0,69.0,26.0,33.0,13.0,12.0,31,69,19,60,-0.01662189485595833,-0.01662189485595833
109,2017-0301,Auckland,R32,104229,Yen Hsun Lu,111575,Karen Khachanov,61.0,774.0,51.0,875.0,6.0,16.0,5.0,3.0,119.0,59.0,72.0,109.0,51.0,62.0,24.0,26.0,32,109,36,119,0.08112189859762675,0.08112189859762675
110,2017-0301,Auckland,R32,104291,Malek Jaziri,106043,Diego Sebastian Schwartzman,56.0,814.0,52.0,867.0,3.0,0.0,1.0,2.0,63.0,27.0,35.0,74.0,27.0,45.0,18.0,17.0,30,74,18,63,-0.05181521376601983,-0.05181521376601983
111,2017-M001,Sydney,QF,105554,Daniel Evans,106233,Dominic Thiem,67.0,736.0,8.0,3415.0,1.0,2.0,0.0,4.0,94.0,31.0,45.0,81.0,29.0,49.0,23.0,15.0,37,81,40,94,-0.04042037843958185,-0.04042037843958185
112,2017-M001,Sydney,QF,105723,Andrey Kuznetsov,105807,Pablo Carreno Busta,48.0,935.0,30.0,1370.0,9.0,4.0,5.0,3.0,79.0,29.0,37.0,78.0,31.0,46.0,22.0,17.0,30,78,28,79,-0.017949729508780987,-0.017949729508780987
113,2017-M001,Sydney,QF,104180,Gilles Muller,104655,Pablo Cuevas,34.0,1255.0,22.0,1780.0,17.0,5.0,2.0,1.0,72.0,36.0,47.0,73.0,30.0,50.0,13.0,17.0,26,73,23,72,-0.04952767102464756,-0.04952767102464756
114,2017-M001,Sydney,R16,106233,Dominic Thiem,105671,Gastao Elias,8.0,3415.0,81.0,675.0,5.0,6.0,5.0,2.0,103.0,41.0,60.0,118.0,39.0,65.0,24.0,26.0,53,118,38,103,0.1004707580351793,0.1004707580351793
115,2017-M001,Sydney,R16,105554,Daniel Evans,104719,Marcel Granollers,67.0,736.0,37.0,1136.0,5.0,3.0,3.0,3.0,70.0,35.0,42.0,76.0,35.0,51.0,12.0,13.0,28,76,23,70,-0.09087531964890455,-0.09087531964890455
116,2017-M001,Sydney,R16,105807,Pablo Carreno Busta,104999,Mischa Zverev,30.0,1370.0,50.0,884.0,4.0,8.0,6.0,3.0,101.0,45.0,61.0,112.0,54.0,78.0,21.0,18.0,40,112,35,101,0.08063230548117817,0.08063230548117817
117,2017-M001,Sydney,R16,105723,Andrey Kuznetsov,200282,Alex De Minaur,48.0,935.0,333.0,144.0,2.0,0.0,1.0,0.0,28.0,9.0,13.0,31.0,10.0,20.0,9.0,6.0,15,31,10,28,,
118,2017-M001,Sydney,R16,104259,Philipp Kohlschreiber,111442,Jordan Thompson,32.0,1325.0,75.0,699.0,5.0,10.0,1.0,0.0,65.0,30.0,38.0,61.0,30.0,43.0,16.0,7.0,24,61,19,65,0.002013586506180609,0.002013586506180609
119,2017-M001,Sydney,R16,104678,Viktor Troicki,103893,Paolo Lorenzi,29.0,1385.0,41.0,1090.0,12.0,3.0,1.0,5.0,55.0,30.0,33.0,83.0,34.0,49.0,12.0,14.0,35,83,13,55,-0.03253976499329714,-0.03253976499329714
120,2017-M001,Sydney,R16,104180,Gilles Muller,105881,Matthew Barton,34.0,1255.0,198.0,282.0,22.0,17.0,3.0,4.0,64.0,36.0,40.0,96.0,42.0,51.0,15.0,15.0,39,96,13,64,,
121,2017-M001,Sydney,R16,104655,Pablo Cuevas,103917,Nicolas Mahut,22.0,1780.0,38.0,1122.0,9.0,2.0,3.0,2.0,76.0,35.0,45.0,79.0,33.0,54.0,14.0,14.0,32,79,27,76,0.03561523328512012,0.03561523328512012
122,2017-M001,Sydney,R32,105671,Gastao Elias,106331,Christopher Oconnell,81.0,675.0,238.0,217.0,11.0,2.0,4.0,6.0,114.0,45.0,62.0,100.0,40.0,66.0,29.0,17.0,43,100,40,114,,
123,2017-M001,Sydney,R32,105554,Daniel Evans,106329,Thiago Monteiro,67.0,736.0,83.0,660.0,3.0,6.0,3.0,1.0,80.0,30.0,45.0,79.0,39.0,62.0,19.0,6.0,34,79,31,80,0.04974817915137969,0.04974817915137969
124,2017-M001,Sydney,R32,104719,Marcel Granollers,105053,Santiago Giraldo,37.0,1136.0,90.0,632.0,5.0,4.0,1.0,2.0,105.0,53.0,71.0,106.0,46.0,67.0,22.0,19.0,41,106,30,105,-0.01275917065390747,-0.01275917065390747
125,2017-M001,Sydney,R32,104999,Mischa Zverev,104597,Nicolas Almagro,50.0,884.0,43.0,1040.0,12.0,7.0,0.0,4.0,47.0,31.0,35.0,63.0,20.0,26.0,6.0,17.0,26,63,10,47,0.012167955352955728,0.012167955352955728
126,2017-M001,Sydney,R32,200282,Alex De Minaur,105332,Benoit Paire,333.0,144.0,46.0,960.0,2.0,10.0,4.0,7.0,82.0,35.0,48.0,93.0,38.0,56.0,20.0,18.0,37,93,27,82,-0.01332445036642238,-0.01332445036642238
127,2017-M001,Sydney,R32,105723,Andrey Kuznetsov,105373,Martin Klizan,48.0,935.0,35.0,1230.0,6.0,1.0,2.0,4.0,48.0,23.0,30.0,56.0,22.0,39.0,9.0,8.0,26,56,16,48,0.049323951125204046,0.049323951125204046
128,2017-M001,Sydney,R32,104259,Philipp Kohlschreiber,104926,Fabio Fognini,32.0,1325.0,47.0,945.0,5.0,2.0,1.0,1.0,58.0,30.0,38.0,55.0,19.0,27.0,12.0,15.0,21,55,16,58,-0.009673395610707458,-0.009673395610707458
129,2017-M001,Sydney,R32,111442,Jordan Thompson,105932,Nikoloz Basilashvili,75.0,699.0,94.0,624.0,6.0,1.0,1.0,5.0,53.0,24.0,36.0,59.0,18.0,33.0,11.0,9.0,32,59,18,53,-0.007396031947788706,-0.007396031947788706
130,2017-M001,Sydney,R32,103893,Paolo Lorenzi,104252,Florian Mayer,41.0,1090.0,49.0,903.0,9.0,11.0,1.0,3.0,106.0,42.0,55.0,113.0,48.0,59.0,33.0,29.0,36,113,31,106,0.002886358048519,0.002886358048519
131,2017-M001,Sydney,R32,104180,Gilles Muller,105238,Alexandr Dolgopolov,34.0,1255.0,63.0,760.0,14.0,8.0,6.0,6.0,96.0,44.0,56.0,100.0,49.0,65.0,20.0,17.0,34,100,32,96,-0.0485311432277028,-0.0485311432277028
132,2017-M001,Sydney,R32,105881,Matthew Barton,106378,Kyle Edmund,198.0,282.0,45.0,989.0,17.0,11.0,4.0,4.0,78.0,39.0,48.0,82.0,38.0,45.0,17.0,17.0,27,82,22,78,,
133,2017-M001,Sydney,R32,103917,Nicolas Mahut,105064,Thomaz Bellucci,38.0,1122.0,62.0,771.0,6.0,2.0,2.0,3.0,58.0,31.0,39.0,57.0,20.0,33.0,13.0,13.0,24,57,14,58,-0.0010138753286806357,-0.0010138753286806357
134,2017-580,Australian Open,R128,200282,Alex De Minaur,105589,Gerald Melzer,301.0,164.0,87.0,648.0,12.0,4.0,7.0,6.0,167.0,65.0,96.0,157.0,65.0,105.0,34.0,25.0,67,157,68,167,,
135,2017-580,Australian Open,R128,104291,Malek Jaziri,104424,Go Soeda,56.0,824.0,139.0,431.0,7.0,5.0,4.0,2.0,77.0,30.0,35.0,99.0,36.0,53.0,23.0,16.0,47,99,24,77,,
136,2017-580,Australian Open,R128,111511,Noah Rubin,106216,Bjorn Fratangelo,200.0,274.0,113.0,519.0,15.0,9.0,6.0,8.0,160.0,70.0,94.0,174.0,78.0,112.0,31.0,21.0,75,174,59,160,,
137,2017-580,Australian Open,R128,103819,Roger Federer,103781,Jurgen Melzer,17.0,1980.0,300.0,164.0,19.0,4.0,1.0,1.0,103.0,51.0,66.0,111.0,47.0,83.0,20.0,15.0,49,111,32,103,,
138,2017-580,Australian Open,R128,105041,Lukas Lacko,105077,Albert Ramos,121.0,486.0,26.0,1435.0,17.0,21.0,4.0,11.0,140.0,64.0,86.0,151.0,63.0,86.0,30.0,32.0,56,151,46,140,-0.02245767291262113,-0.02245767291262113
139,2017-580,Australian Open,R128,104534,Dudi Sela,104719,Marcel Granollers,67.0,731.0,38.0,1123.0,1.0,4.0,3.0,2.0,113.0,54.0,84.0,112.0,38.0,69.0,13.0,16.0,58,112,46,113,0.11483104029595914,0.11483104029595914
140,2017-580,Australian Open,R128,104871,Jeremy Chardy,104597,Nicolas Almagro,72.0,705.0,42.0,1040.0,3.0,1.0,3.0,1.0,20.0,10.0,13.0,15.0,3.0,6.0,3.0,2.0,10,15,7,20,-0.018115181273907488,-0.018115181273907488
141,2017-580,Australian Open,R128,104527,Stanislas Wawrinka,105373,Martin Klizan,4.0,5155.0,34.0,1230.0,21.0,7.0,6.0,2.0,160.0,78.0,102.0,157.0,77.0,120.0,27.0,24.0,56,157,55,160,-0.010702579998217832,-0.010702579998217832
142,2017-580,Australian Open,R128,104327,Steve Darcis,105032,Samuel Groth,71.0,707.0,162.0,355.0,3.0,19.0,0.0,8.0,91.0,48.0,58.0,115.0,44.0,63.0,18.0,24.0,47,115,25,91,,
143,2017-580,Australian Open,R128,104542,Jo Wilfried Tsonga,106329,Thiago Monteiro,12.0,2505.0,83.0,664.0,20.0,4.0,5.0,8.0,103.0,43.0,49.0,111.0,39.0,60.0,34.0,24.0,48,111,26,103,0.10055330301318288,0.10055330301318288
144,2017-580,Australian Open,R128,105583,Dusan Lajovic,103565,Stephane Robert,94.0,627.0,55.0,854.0,4.0,3.0,4.0,5.0,96.0,42.0,57.0,100.0,29.0,54.0,17.0,23.0,48,100,37,96,0.05312477275041089,0.05312477275041089
145,2017-580,Australian Open,R128,103607,Victor Estrella,105379,Aljaz Bedene,103.0,586.0,109.0,547.0,4.0,10.0,6.0,8.0,143.0,63.0,99.0,135.0,51.0,73.0,20.0,31.0,53,135,60,143,-0.14667756459892742,-0.14667756459892742
146,2017-580,Australian Open,R128,105385,Donald Young,105341,Thomas Fabbiano,85.0,651.0,141.0,427.0,8.0,1.0,6.0,5.0,118.0,48.0,67.0,114.0,35.0,65.0,23.0,27.0,52,114,47,118,-0.007437081968332038,-0.007437081968332038
147,2017-580,Australian Open,R128,126207,Francis Tiafoe,105062,Mikhail Kukushkin,108.0,550.0,98.0,602.0,13.0,9.0,4.0,3.0,114.0,51.0,63.0,111.0,44.0,65.0,28.0,22.0,45,111,35,114,0.055891223589212,0.055891223589212
148,2017-580,Australian Open,R128,104745,Rafael Nadal,104252,Florian Mayer,9.0,3195.0,49.0,903.0,6.0,7.0,0.0,1.0,76.0,41.0,53.0,102.0,41.0,66.0,19.0,22.0,39,102,16,76,0.16543729721982559,0.16543729721982559
149,2017-580,Australian Open,R128,105138,Roberto Bautista Agut,105550,Guido Pella,14.0,2350.0,81.0,685.0,7.0,5.0,1.0,5.0,60.0,37.0,38.0,67.0,23.0,40.0,12.0,8.0,36,67,11,60,0.012198502599140959,0.012198502599140959
150,2017-580,Australian Open,R128,104468,Gilles Simon,111581,Michael Mmoh,25.0,1585.0,190.0,297.0,2.0,4.0,3.0,4.0,83.0,25.0,39.0,77.0,28.0,51.0,31.0,10.0,39,77,27,83,0.036249014972419225,0.036249014972419225
151,2017-580,Australian Open,R128,104297,Rogerio Dutra Silva,111577,Jared Donaldson,100.0,600.0,101.0,596.0,13.0,9.0,3.0,5.0,130.0,54.0,77.0,132.0,52.0,78.0,26.0,29.0,51,132,50,130,-0.01367751806399281,-0.01367751806399281
152,2017-580,Australian Open,R128,104180,Gilles Muller,126203,Taylor Harry Fritz,28.0,1415.0,93.0,628.0,30.0,12.0,4.0,4.0,108.0,58.0,70.0,103.0,53.0,70.0,22.0,18.0,32,103,28,108,-0.05505821950257639,-0.05505821950257639
153,2017-580,Australian Open,R128,105683,Milos Raonic,104460,Dustin Brown,3.0,5290.0,66.0,738.0,18.0,3.0,5.0,7.0,79.0,41.0,50.0,93.0,34.0,55.0,18.0,20.0,39,93,20,79,0.12247622148664278,0.12247622148664278
154,2017-580,Australian Open,R128,105777,Grigor Dimitrov,106331,Christopher Oconnell,15.0,2135.0,231.0,228.0,15.0,6.0,0.0,1.0,81.0,46.0,47.0,110.0,44.0,64.0,21.0,23.0,43,110,14,81,,
155,2017-580,Australian Open,R128,111202,Hyeon Chung,105952,Renzo Olivo,105.0,583.0,79.0,693.0,4.0,6.0,1.0,7.0,69.0,27.0,39.0,80.0,24.0,38.0,21.0,16.0,40,80,21,69,-0.017718012019344698,-0.017718012019344698
156,2017-580,Australian Open,R128,104122,Carlos Berlocq,105430,Radu Albot,90.0,632.0,96.0,614.0,18.0,7.0,5.0,2.0,157.0,70.0,92.0,154.0,74.0,110.0,34.0,25.0,55,154,53,157,0.0029673230761436686,0.0029673230761436686
157,2017-580,Australian Open,R128,106378,Kyle Edmund,105053,Santiago Giraldo,46.0,989.0,91.0,631.0,12.0,6.0,2.0,4.0,78.0,39.0,43.0,85.0,32.0,48.0,20.0,17.0,36,85,19,78,0.07456402671112683,0.07456402671112683
158,2017-580,Australian Open,R128,104797,Denis Istomin,104471,Ivan Dodig,117.0,498.0,170.0,336.0,14.0,7.0,2.0,11.0,119.0,61.0,78.0,113.0,47.0,65.0,19.0,20.0,46,113,39,119,,
159,2017-580,Australian Open,R64,104918,Andy Murray,126094,Andrey Rublev,1.0,12560.0,152.0,383.0,9.0,2.0,2.0,3.0,69.0,34.0,44.0,65.0,19.0,27.0,17.0,14.0,32,65,18,69,0.06622715341481322,0.06622715341481322
160,2017-580,Australian Open,R64,105023,Sam Querrey,200282,Alex De Minaur,32.0,1355.0,301.0,164.0,9.0,1.0,9.0,4.0,89.0,43.0,46.0,100.0,44.0,68.0,21.0,8.0,48,100,25,89,0.12764461145288614,0.12764461145288614
161,2017-580,Australian Open,R64,104291,Malek Jaziri,122330,Alexander Bublik,56.0,824.0,207.0,268.0,8.0,15.0,4.0,4.0,82.0,34.0,48.0,92.0,30.0,50.0,20.0,14.0,48,92,28,82,0.027590090090090058,0.027590090090090058
162,2017-580,Australian Open,R64,104607,Tomas Berdych,105992,Ryan Harrison,10.0,3060.0,82.0,664.0,15.0,6.0,2.0,11.0,75.0,43.0,48.0,129.0,46.0,68.0,16.0,22.0,61,129,16,75,0.03096804110672091,0.03096804110672091
163,2017-580,Australian Open,R64,105453,Kei Nishikori,104871,Jeremy Chardy,5.0,5010.0,72.0,705.0,2.0,5.0,0.0,5.0,88.0,41.0,61.0,94.0,32.0,54.0,15.0,16.0,46,94,32,88,0.04913938023774095,0.04913938023774095
164,2017-580,Australian Open,R64,104327,Steve Darcis,106043,Diego Sebastian Schwartzman,71.0,707.0,54.0,867.0,5.0,5.0,0.0,5.0,114.0,57.0,80.0,118.0,46.0,67.0,16.0,24.0,48,118,41,114,-0.12672293272213264,-0.12672293272213264
165,2017-580,Australian Open,R64,106071,Bernard Tomic,103607,Victor Estrella,27.0,1420.0,103.0,586.0,19.0,13.0,2.0,7.0,134.0,77.0,96.0,164.0,77.0,104.0,21.0,31.0,56,164,36,134,0.04489436619718312,0.04489436619718312
166,2017-580,Australian Open,R64,104259,Philipp Kohlschreiber,105385,Donald Young,33.0,1325.0,85.0,651.0,3.0,5.0,3.0,2.0,77.0,33.0,43.0,93.0,30.0,62.0,23.0,15.0,48,93,21,77,0.06865099516971973,0.06865099516971973
167,2017-580,Australian Open,R64,100644,Alexander Zverev,126207,Francis Tiafoe,24.0,1655.0,108.0,550.0,9.0,4.0,6.0,2.0,99.0,41.0,55.0,83.0,34.0,55.0,26.0,16.0,33,83,32,99,-0.003087582842858705,-0.003087582842858705
168,2017-580,Australian Open,R64,104468,Gilles Simon,104297,Rogerio Dutra Silva,25.0,1585.0,100.0,600.0,3.0,1.0,5.0,3.0,67.0,41.0,47.0,81.0,29.0,50.0,10.0,13.0,39,81,16,67,-0.0008033851537788683,-0.0008033851537788683
169,2017-580,Australian Open,R64,105683,Milos Raonic,104180,Gilles Muller,3.0,5290.0,28.0,1415.0,21.0,7.0,3.0,1.0,95.0,51.0,61.0,93.0,44.0,65.0,20.0,18.0,31,93,24,95,0.04530212648598442,0.04530212648598442
170,2017-580,Australian Open,R64,105676,David Goffin,103285,Radek Stepanek,11.0,2750.0,102.0,595.0,7.0,3.0,4.0,9.0,80.0,32.0,44.0,79.0,27.0,46.0,23.0,12.0,40,79,25,80,0.08766233766233766,0.08766233766233766
171,2017-580,Australian Open,R64,105777,Grigor Dimitrov,111202,Hyeon Chung,15.0,2135.0,105.0,583.0,12.0,7.0,4.0,4.0,117.0,52.0,76.0,104.0,53.0,71.0,22.0,11.0,40,104,43,117,-0.003351292156541952,-0.003351292156541952
172,2017-580,Australian Open,R64,104755,Richard Gasquet,104122,Carlos Berlocq,18.0,1885.0,90.0,632.0,2.0,2.0,5.0,1.0,71.0,29.0,39.0,72.0,20.0,38.0,21.0,11.0,41,72,21,71,-0.020451700301203524,-0.020451700301203524
173,2017-580,Australian Open,R64,105807,Pablo Carreno Busta,106378,Kyle Edmund,31.0,1370.0,46.0,989.0,7.0,6.0,0.0,6.0,89.0,46.0,58.0,79.0,31.0,42.0,16.0,14.0,34,79,27,89,0.011059665831781529,0.011059665831781529
174,2017-580,Australian Open,R32,105453,Kei Nishikori,105041,Lukas Lacko,5.0,5010.0,121.0,486.0,5.0,12.0,3.0,1.0,76.0,38.0,46.0,106.0,46.0,60.0,20.0,15.0,45,106,18,76,0.04330654418811003,0.04330654418811003
175,2017-580,Australian Open,R32,104527,Stanislas Wawrinka,104678,Viktor Troicki,4.0,5155.0,35.0,1225.0,16.0,7.0,4.0,8.0,117.0,52.0,71.0,122.0,48.0,70.0,24.0,20.0,54,122,41,117,-0.015606258626114533,-0.015606258626114533
176,2017-580,Australian Open,R32,104745,Rafael Nadal,100644,Alexander Zverev,9.0,3195.0,24.0,1655.0,11.0,19.0,4.0,11.0,150.0,82.0,113.0,172.0,77.0,108.0,23.0,27.0,68,172,45,150,0.07870505093429592,0.07870505093429592
177,2017-580,Australian Open,R32,105676,David Goffin,103333,Ivo Karlovic,11.0,2750.0,21.0,1795.0,3.0,25.0,3.0,3.0,66.0,37.0,39.0,78.0,42.0,58.0,19.0,7.0,29,78,10,66,0.16634904489661734,0.16634904489661734
178,2017-580,Australian Open,R16,104999,Mischa Zverev,104918,Andy Murray,50.0,894.0,1.0,12560.0,7.0,10.0,2.0,6.0,137.0,60.0,91.0,145.0,62.0,95.0,21.0,18.0,65,145,56,137,-0.10455203930027501,-0.10455203930027501
179,2017-580,Australian Open,R16,105676,David Goffin,106233,Dominic Thiem,11.0,2750.0,8.0,3415.0,15.0,13.0,2.0,5.0,125.0,51.0,70.0,128.0,53.0,77.0,33.0,23.0,52,128,41,125,-0.006481044902409416,-0.006481044902409416
180,2017-580,Australian Open,QF,104527,Stanislas Wawrinka,104542,Jo Wilfried Tsonga,4.0,5155.0,12.0,2505.0,4.0,7.0,2.0,3.0,107.0,41.0,58.0,86.0,34.0,46.0,32.0,17.0,35,86,34,107,0.01537402913884195,0.01537402913884195
181,2017-580,Australian Open,SF,103819,Roger Federer,104527,Stanislas Wawrinka,17.0,1980.0,4.0,5155.0,11.0,10.0,3.0,2.0,143.0,62.0,86.0,135.0,56.0,89.0,33.0,32.0,47,135,48,143,0.07649762972463225,0.07649762972463225
182,2017-580,Australian Open,F,103819,Roger Federer,104745,Rafael Nadal,17.0,1980.0,9.0,3195.0,20.0,4.0,3.0,3.0,138.0,65.0,85.0,151.0,69.0,110.0,26.0,23.0,59,151,47,138,-0.052378036654068205,-0.052378036654068205
183,2017-0375,Montpellier,F,100644,Alexander Zverev,104755,Richard Gasquet,21.0,1735.0,22.0,1725.0,8.0,3.0,4.0,1.0,72.0,37.0,46.0,61.0,28.0,37.0,11.0,11.0,22,61,24,72,-0.024346535804998903,-0.024346535804998903
184,2017-0375,Montpellier,SF,104755,Richard Gasquet,105332,Benoit Paire,22.0,1725.0,43.0,1040.0,3.0,5.0,2.0,2.0,59.0,29.0,41.0,47.0,12.0,19.0,9.0,8.0,27,47,21,59,0.025570283391199877,0.025570283391199877
185,2017-0375,Montpellier,SF,100644,Alexander Zverev,104542,Jo Wilfried Tsonga,21.0,1735.0,14.0,2685.0,6.0,7.0,6.0,6.0,106.0,39.0,52.0,97.0,39.0,51.0,33.0,21.0,37,97,34,106,0.03582865539825508,0.03582865539825508
186,2017-0375,Montpellier,QF,105332,Benoit Paire,104460,Dustin Brown,43.0,1040.0,84.0,646.0,3.0,0.0,2.0,1.0,18.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,2,2,8,18,0.08136210413378397,0.08136210413378397
187,2017-0375,Montpellier,QF,104755,Richard Gasquet,104932,Kenny De Schepper,22.0,1725.0,162.0,357.0,3.0,16.0,1.0,8.0,90.0,37.0,55.0,110.0,51.0,73.0,19.0,11.0,48,110,34,90,-0.06101332136815363,-0.06101332136815363
188,2017-0375,Montpellier,QF,100644,Alexander Zverev,104871,Jeremy Chardy,21.0,1735.0,68.0,705.0,13.0,8.0,7.0,4.0,74.0,38.0,43.0,88.0,40.0,58.0,18.0,16.0,32,88,18,74,0.01664162699519456,0.01664162699519456
189,2017-0375,Montpellier,QF,104542,Jo Wilfried Tsonga,106421,Daniil Medvedev,14.0,2685.0,63.0,749.0,7.0,1.0,0.0,3.0,48.0,26.0,27.0,58.0,23.0,36.0,14.0,12.0,23,58,8,48,0.04451359660435711,0.04451359660435711
190,2017-0375,Montpellier,R16,104460,Dustin Brown,105227,Marin Cilic,84.0,646.0,7.0,3560.0,8.0,6.0,0.0,4.0,52.0,22.0,25.0,51.0,24.0,30.0,18.0,11.0,16,51,12,52,-0.11262588265873102,-0.11262588265873102
191,2017-0375,Montpellier,R16,105332,Benoit Paire,103852,Feliciano Lopez,43.0,1040.0,32.0,1330.0,14.0,3.0,3.0,1.0,64.0,28.0,30.0,100.0,43.0,67.0,21.0,17.0,40,100,15,64,0.03903850428433164,0.03903850428433164
192,2017-0375,Montpellier,R16,104755,Richard Gasquet,104291,Malek Jaziri,22.0,1725.0,50.0,904.0,3.0,6.0,1.0,3.0,64.0,29.0,38.0,59.0,22.0,33.0,12.0,8.0,29,59,23,64,0.08717650796373294,0.08717650796373294
193,2017-0375,Montpellier,R16,104932,Kenny De Schepper,105011,Illya Marchenko,162.0,357.0,91.0,624.0,7.0,9.0,2.0,4.0,90.0,51.0,67.0,81.0,39.0,48.0,13.0,17.0,25,81,26,90,-0.010752688172043001,-0.010752688172043001
194,2017-0375,Montpellier,R16,104871,Jeremy Chardy,103908,Paul Henri Mathieu,68.0,705.0,105.0,568.0,15.0,4.0,4.0,7.0,83.0,42.0,54.0,85.0,31.0,41.0,15.0,20.0,34,85,26,83,,
195,2017-0375,Montpellier,R16,100644,Alexander Zverev,105379,Aljaz Bedene,21.0,1735.0,109.0,547.0,10.0,4.0,10.0,3.0,115.0,49.0,65.0,85.0,32.0,49.0,17.0,18.0,35,85,49,115,0.03119421513670434,0.03119421513670434
196,2017-0375,Montpellier,R16,106421,Daniil Medvedev,104269,Fernando Verdasco,63.0,749.0,40.0,1070.0,8.0,1.0,1.0,1.0,59.0,25.0,35.0,46.0,22.0,41.0,15.0,3.0,21,46,19,59,-0.06914048713164878,-0.06914048713164878
197,2017-0375,Montpellier,R16,104542,Jo Wilfried Tsonga,105732,Pierre Hugues Herbert,14.0,2685.0,96.0,600.0,7.0,2.0,0.0,3.0,38.0,20.0,21.0,38.0,17.0,25.0,12.0,2.0,19,38,6,38,0.03974647700916123,0.03974647700916123
198,2017-0375,Montpellier,R32,104460,Dustin Brown,104198,Guillermo Garcia Lopez,84.0,646.0,99.0,595.0,11.0,0.0,3.0,3.0,73.0,32.0,41.0,70.0,30.0,43.0,20.0,16.0,24,70,21,73,0.045587408012458,0.045587408012458
199,2017-0375,Montpellier,R32,105332,Benoit Paire,111575,Karen Khachanov,43.0,1040.0,51.0,904.0,10.0,11.0,4.0,4.0,74.0,34.0,44.0,64.0,26.0,32.0,15.0,17.0,21,64,25,74,0.04278676045277052,0.04278676045277052
200,2017-0375,Montpellier,R32,103852,Feliciano Lopez,103898,Julien Benneteau,32.0,1330.0,128.0,453.0,16.0,13.0,2.0,7.0,94.0,50.0,58.0,103.0,44.0,62.0,18.0,20.0,39,103,26,94,-0.021954395026544893,-0.021954395026544893
201,2017-0375,Montpellier,R32,104291,Malek Jaziri,106137,Tristan Lamasine,50.0,904.0,202.0,269.0,8.0,9.0,2.0,9.0,105.0,45.0,63.0,112.0,49.0,66.0,23.0,24.0,39,112,37,105,,
202,2017-0375,Montpellier,R32,105011,Illya Marchenko,111460,Quentin Halys,91.0,624.0,159.0,361.0,4.0,8.0,1.0,6.0,59.0,26.0,33.0,66.0,24.0,35.0,15.0,16.0,26,66,18,59,-0.02322084864684265,-0.02322084864684265
203,2017-0375,Montpellier,R32,104932,Kenny De Schepper,104999,Mischa Zverev,162.0,357.0,34.0,1238.0,3.0,2.0,4.0,3.0,59.0,29.0,40.0,45.0,17.0,23.0,12.0,8.0,20,45,18,59,0.15291922154092247,0.15291922154092247
204,2017-0375,Montpellier,R32,104871,Jeremy Chardy,104719,Marcel Granollers,68.0,705.0,39.0,1088.0,4.0,2.0,7.0,2.0,79.0,36.0,51.0,74.0,26.0,40.0,14.0,13.0,35,74,29,79,0.005019191643084064,0.005019191643084064
205,2017-0375,Montpellier,R32,103908,Paul Henri Mathieu,104672,Vincent Millot,105.0,568.0,138.0,430.0,2.0,9.0,2.0,4.0,95.0,36.0,50.0,80.0,34.0,53.0,24.0,13.0,33,80,35,95,,
206,2017-0375,Montpellier,R32,105379,Aljaz Bedene,106432,Borna Coric,109.0,547.0,58.0,795.0,12.0,3.0,4.0,4.0,80.0,36.0,51.0,93.0,39.0,64.0,17.0,14.0,40,93,27,80,0.02410109032603608,0.02410109032603608
207,2017-0375,Montpellier,R32,104269,Fernando Verdasco,106296,Gregoire Barrere,40.0,1070.0,240.0,216.0,0.0,3.0,4.0,3.0,32.0,19.0,22.0,58.0,14.0,33.0,5.0,9.0,35,58,8,32,,
208,2017-0375,Montpellier,R32,106421,Daniil Medvedev,104735,Tobias Kamke,63.0,749.0,123.0,477.0,8.0,0.0,1.0,3.0,64.0,28.0,37.0,68.0,31.0,45.0,16.0,10.0,27,68,20,64,-0.056185437137818095,-0.056185437137818095
209,2017-0375,Montpellier,R32,105732,Pierre Hugues Herbert,123921,Calvin Hemery,96.0,600.0,294.0,167.0,14.0,3.0,0.0,4.0,59.0,33.0,41.0,76.0,32.0,45.0,12.0,14.0,30,76,14,59,,
210,2017-7161,Quito,SF,103607,Victor Estrella,105064,Thomaz Bellucci,156.0,362.0,100.0,586.0,4.0,8.0,3.0,7.0,90.0,38.0,53.0,87.0,30.0,38.0,20.0,23.0,34,87,32,90,-0.13689776733254994,-0.13689776733254994
211,2017-7161,Quito,SF,103893,Paolo Lorenzi,105077,Albert Ramos,46.0,972.0,30.0,1355.0,5.0,1.0,5.0,0.0,48.0,22.0,28.0,49.0,14.0,31.0,12.0,9.0,26,49,14,48,-0.011764397481835609,-0.011764397481835609
